# 特殊字元 / 清理報表 — 海岸阿美語 (dialectId=3, lang_code=ami-coastal)
# 統計
{
  "total_xml": 1094,
  "valid": 1094,
  "skipped_placeholder": 0,
  "levels": {
    "1": 256,
    "2": 237,
    "3": 299,
    "4": 302
  },
  "cleaned": 0,
  "with_image": 602,
  "with_audio": 1094,
  "apostrophe_words": 262,
  "slash_words": 161,
  "caret_words": 3,
  "special_chars": {
    "ʼ": 193,
    "/": 161,
    "’": 69,
    "^": 3,
    ":": 3,
    ")": 2,
    "數": 2,
    "(": 2,
    "物": 1,
    "人": 1,
    "…": 1
  }
}

# 逐筆（CLEAN=備註滲入已清理 / SPECIAL=保留的正式拼寫特殊字 / EMPTY=清理後為空）
[FORMAL] 28-28	禱告	'mitolon/miiloli'	正式拼寫特殊字:/
[FORMAL] 29-06	生氣	'madefit/maketer'	正式拼寫特殊字:/
[FORMAL] 30-02	洗(衣物)	'mifaca’'	正式拼寫特殊字:’
[FORMAL] 30-04	停止	'tomerep/pasela’'	正式拼寫特殊字:/’
[FORMAL] 30-05	浪費	'mila’om/saloya'	正式拼寫特殊字:/’
[FORMAL] 30-07	再見(如互道再見)	'naʼonen'	正式拼寫特殊字:ʼ
[FORMAL] 30-08	小便	'misiʼ'	正式拼寫特殊字:ʼ
[FORMAL] 30-09	睡覺	'mafotiʼ'	正式拼寫特殊字:ʼ
[FORMAL] 30-11	大便	'tomaʼi'	正式拼寫特殊字:ʼ
[FORMAL] 30-19	煮(菜)	'safel/tangtang'	正式拼寫特殊字:/
[FORMAL] 30-21	打哈欠	'sowaf/so’af'	正式拼寫特殊字:/’
[FORMAL] 30-28	將水排出(疏減)	'pasonol/patiloc'	正式拼寫特殊字:/
[FORMAL] 30-33	照起來／照明	'pa’edil/padawdaw'	正式拼寫特殊字:/’
[FORMAL] 30-38	釣魚	'patiked/pacemot'	正式拼寫特殊字:/
[FORMAL] 30-40	醃漬(祈使)	'cilahen/sasirawen'	正式拼寫特殊字:/
[FORMAL] 30-41	燒焦	'ma’ong’ong'	正式拼寫特殊字:’
[FORMAL] 30-42	照顧	'dipot/dimokos'	正式拼寫特殊字:/
[FORMAL] 30-44	浸泡	'lalo/nengel'	正式拼寫特殊字:/
[FORMAL] 30-46	掩埋	'selen/tadem'	正式拼寫特殊字:/
[FORMAL] 30-48	鎖上	'ciker/ta^ta'	正式拼寫特殊字:/^
[FORMAL] 30-49	鋪床	'celak to kafoti’an'	正式拼寫特殊字:’
[FORMAL] 30-52	尿急	'cafoʼol'	正式拼寫特殊字:ʼ
[FORMAL] 30-53	量測	'fakciw/lalt'	正式拼寫特殊字:/
[FORMAL] 30-54	燃燒	'corah/iloh/todoh'	正式拼寫特殊字:/
[FORMAL] 30-55	懸掛(祈使)	'caʼiten'	正式拼寫特殊字:ʼ
[FORMAL] 30-59	點火	'milangto/palikat'	正式拼寫特殊字:/
[FORMAL] 30-60	讀書	'misaʼosi'	正式拼寫特殊字:ʼ
[FORMAL] 30-63	(居)住	'maroʼ'	正式拼寫特殊字:ʼ
[FORMAL] 31-02	好痛	'anako’/anakex'	正式拼寫特殊字:/’
[FORMAL] 31-03	受傷	'madokaʼ'	正式拼寫特殊字:ʼ
[FORMAL] 31-06	流血	'maremes/ma’irang'	正式拼寫特殊字:/’
[FORMAL] 31-08	活的	'maʼoripay'	正式拼寫特殊字:ʼ
[FORMAL] 31-09	放屁	'ma’etot/maesos'	正式拼寫特殊字:/’
[FORMAL] 31-10	跛腳	'piʼiw'	正式拼寫特殊字:ʼ
[FORMAL] 31-12	生長	'molahad/malengaw'	正式拼寫特殊字:/
[FORMAL] 31-13	疤	'pi’edac/tolac'	正式拼寫特殊字:/’
[FORMAL] 31-16	打噴嚏	'maʼesing'	正式拼寫特殊字:ʼ
[FORMAL] 31-18	痠痛	'alem’em/la’em’em'	正式拼寫特殊字:/’
[FORMAL] 31-20	化膿	'mafenaʼ'	正式拼寫特殊字:ʼ
[FORMAL] 32-01	瘦(身形)	'maʼokak'	正式拼寫特殊字:ʼ
[FORMAL] 32-05	大的	'tata’ang/ta’angayay'	正式拼寫特殊字:/’
[FORMAL] 32-11	漂亮	'fangcal/makapah'	正式拼寫特殊字:/
[FORMAL] 32-12	冰冷	'kiʼetec'	正式拼寫特殊字:ʼ
[FORMAL] 32-13	悶熱	'doʼet'	正式拼寫特殊字:ʼ
[FORMAL] 32-17	濕的	'masenger/macepa’'	正式拼寫特殊字:/’
[FORMAL] 32-20	未熟的(如這塊肉是生的)	'mantaʼay'	正式拼寫特殊字:ʼ
[FORMAL] 32-25	很快	'kalamkam/kaliki'	正式拼寫特殊字:/
[FORMAL] 32-26	明亮	'taengad/tadengal'	正式拼寫特殊字:/
[FORMAL] 32-28	乾的	'ma’icangay'	正式拼寫特殊字:’
[FORMAL] 32-30	好可憐	'kasiniʼadaan'	正式拼寫特殊字:ʼ
[FORMAL] 32-39	彎曲	'liʼakong'	正式拼寫特殊字:ʼ
[FORMAL] 32-43	很好吃	'kaesoʼ'	正式拼寫特殊字:ʼ
[FORMAL] 32-45	苦	'ʼangrer'	正式拼寫特殊字:ʼ
[FORMAL] 32-47	未成熟的(果實)	'mangtaʼay'	正式拼寫特殊字:ʼ
[FORMAL] 32-49	(人)眾多	'ʼaloman'	正式拼寫特殊字:ʼ
[FORMAL] 32-51	酸	'ʼacicim'	正式拼寫特殊字:ʼ
[FORMAL] 32-54	稀爛的	'maponi’ay'	正式拼寫特殊字:’
[FORMAL] 32-60	高瘦(身材)	'’akawang a mangiliw /takaraw a mangiliw'	正式拼寫特殊字:/’
[FORMAL] 32-62	軟	'matoni’/kona’i'	正式拼寫特殊字:/’
[FORMAL] 32-63	很硬	'ʼatekak'	正式拼寫特殊字:ʼ
[FORMAL] 32-64	酸臭	'ʼangliw'	正式拼寫特殊字:ʼ
[FORMAL] 32-67	好好的	'masolingaʼay'	正式拼寫特殊字:ʼ
[FORMAL] 32-70	全濕透	'maraʼoteng'	正式拼寫特殊字:ʼ
[FORMAL] 32-74	長	'kakaya’/ki’edaw'	正式拼寫特殊字:/’
[FORMAL] 32-75	細	'kihepic/kohepis'	正式拼寫特殊字:/
[FORMAL] 32-76	短	'kamokoʼ'	正式拼寫特殊字:ʼ
[FORMAL] 33-02	一定	'caay ka eca/cowa ka eca'	正式拼寫特殊字:/
[FORMAL] 33-03	能夠	'mangaʼay'	正式拼寫特殊字:ʼ
[FORMAL] 34-02	裂開	'ngelaʼ'	正式拼寫特殊字:ʼ
[FORMAL] 34-04	溢出(如水溢出來)	'marafiʼ'	正式拼寫特殊字:ʼ
[FORMAL] 34-10	依賴	'tiʼer'	正式拼寫特殊字:ʼ
[FORMAL] 34-12	阻擋	'tenaʼ'	正式拼寫特殊字:ʼ
[FORMAL] 34-15	超過	'taʼelif'	正式拼寫特殊字:ʼ
[FORMAL] 34-17	煞車	'paterep/hatomi'	正式拼寫特殊字:/
[FORMAL] 34-22	剩下	'ʼosaw'	正式拼寫特殊字:ʼ
[FORMAL] 34-25	完成	'malaheci/mahede'	正式拼寫特殊字:/
[FORMAL] 34-27	製作(物品)	'sangaʼ'	正式拼寫特殊字:ʼ
[FORMAL] 34-29	數(計算)	'saʼosi'	正式拼寫特殊字:ʼ
[FORMAL] 35-02	不可以	'tatiʼih'	正式拼寫特殊字:ʼ
[FORMAL] 36-01	真的	'soʼelin'	正式拼寫特殊字:ʼ
[FORMAL] 36-02	正在	'matini/hatini'	正式拼寫特殊字:/
[FORMAL] 36-15	不該	'cakangaʼay'	正式拼寫特殊字:ʼ
[FORMAL] 36-20	是嗎(語助詞)	'hai/hisaw'	正式拼寫特殊字:/
[FORMAL] 36-25	也	'latek/mamahaen'	正式拼寫特殊字:/
[FORMAL] 36-27	整天	'saromiʼad'	正式拼寫特殊字:ʼ
[FORMAL] 36-30	雖然	'matiyatiya/ano hatiratira i'	正式拼寫特殊字:/
[FORMAL] 36-31	嗎(用在問句)	'saw/haw'	正式拼寫特殊字:/
[FORMAL] 36-36	可以(做某事)	'mangaʼay'	正式拼寫特殊字:ʼ
[FORMAL] 36-37	傻瓜	'fola/apa^/kala'	正式拼寫特殊字:/^
